Project ID,School ID,Teacher ID,Teacher Project Posted Sequence,Project Type,Project Title,Project Essay,Project Subject Category Tree,Project Subject Subcategory Tree,Project Grade Level Category,Project Resource Category,Project Cost,Project Posted Date,Project Current Status,Project Fully Funded Date
8280e49c17024622a9032d9dc01b932a,b2bde653301f45e18a42e916ecd948c2,b506f55cf7f94f15ae146114f7fc9344,1,Teacher-Led,Bringing Robotics to Life,My students need a robotics kit to help them succeed in the classroom this year.,Care & Hunger,"Environmental Science, Gym & Fitness",Grades 6-8,Sports & Exercise Equipment,$208.27,2017-11-24,Fully Funded,2017-11-29
9590b3cb5c9b4d869a4b8a8a2596fd78,25820cc21177411da532f5fd41a24351,93f2cdf710a2444194ea884781b3607e,1,Teacher-Led,A New Way to Explore Art,My students need art supplies to help them succeed in the classroom this year.,Applied Learning,Health & Wellness,Grades 6-8,Visitors,$250.11,2018-03-01,Fully Funded,2018-03-05
5e3d61d93146451b91c03082cda03b26,a3474f5102c448c3a0eadd2ac15eee2d,b401abea794c46f68114183b7866b236,1,Teacher-Led,Growing Minds with Art,"With flexible seating options, my students will be able to engage more deeply with the material.",Math & Science,Performing Arts,Grades 3-5,Books,$138.88,2013-01-25,Fully Funded,2013-02-17
c70c2618cb654e21b68876b5725efef2,61c3079c0f5b40619589f70515a0ecff,65c7a939ae3346ea991f62f1a0b78e75,1,Teacher-Led,Bringing Sensory Learning to Life,"With sports equipment, my students will be able to engage more deeply with the material.",Care & Hunger,"Gym & Fitness, Mathematics",Grades PreK-2,Books,$331.51,2017-04-07,Fully Funded,2017-05-07
f82c6eab43ba469ba41520fa66694f4d,af9fa07b7fda477f9db7d398b464dcda,a30a28f5866343d5872cb5aff63f5492,1,Teacher-Led,Empowering Learners through Flexible Seating,My students need a classroom set of tablets to help them succeed in the classroom this year.,Literacy & Language,"Applied Sciences, Literacy",Grades PreK-2,Instructional Technology,$448.84,2017-12-12,Fully Funded,2018-01-24
09e5b9938cd84e8f8724a5a847753f14,a85225901660462f8d104571765dfa0e,ff410546ba4c49c287d10023f7be8b2b,1,Teacher-Led,Growing Minds with Flexible Seating,Our classroom is full of eager learners who would benefit greatly from flexible seating options.,"Care & Hunger, Music & The Arts",Performing Arts,Grades 6-8,Trips,$226.54,2014-04-01,Fully Funded,2014-05-05
d421672634c64daeaa1aa2103f28dc48,972541c9586849ec993c5753a4231f2f,83111a8453ec45e3b2ff244e76223310,1,Teacher-Led,Empowering Learners through Physical Education,"With science kits, my students will be able to engage more deeply with the material.","Care & Hunger, Music & The Arts","Health & Wellness, Environmental Science",Grades PreK-2,Technology,$156.41,2016-12-31,Fully Funded,2017-01-22
2c2389bce61a4bea82bdc02d9efc6300,e3d289c269704be0835934ea435b9ca5,e4f7507145e547c58615ec78408878b6,1,Teacher-Led,Empowering Learners through Physical Education,Our classroom is full of eager learners who would benefit greatly from new books.,"Health & Sports, Literacy & Language",Applied Sciences,Grades 3-5,Technology,$131.85,2013-12-20,Fully Funded,2014-01-07
85783a824495495da3ff76f6e516f61f,4cec739d252c4dd0a38ce19eebbdc4a2,da12dcb9e9374bde8d68b2f389ab72a7,1,Teacher-Led,Bringing Science to Life,This year my goal is to use science kits to build confidence and curiosity in my students.,Literacy & Language,"Special Needs, Applied Sciences",Grades 6-8,Sports & Exercise Equipment,$262.65,2017-01-07,Fully Funded,2017-02-08
4893add1d5234a8f89ef5b43ad547fc7,8afd004536a14b56a858382705aa1dd7,b7ae9e02a75e44459686dab30c29b6e9,1,Teacher-Led,Hands-On Sensory Learning Adventure,Many of my students come from low income families and a set of calculators would make a huge difference.,"Applied Learning, Care & Hunger","Environmental Science, Gym & Fitness",Grades 9-12,Books,$730.63,2013-11-16,Fully Funded,2013-12-23
bb02e78f7e134bc5a71834f0a5083986,cdfb70ed286143d1bd3da4f5463e449c,f6300fd6ce1b43cbab5029b180b61e54,1,Teacher-Led,Bringing Math to Life,My students need a classroom set of tablets to help them succeed in the classroom this year.,"Math & Science, Health & Sports","Performing Arts, Special Needs",Grades 9-12,Instructional Technology,$127.05,2018-02-21,Fully Funded,2018-02-22
633810c9bc4e495ca62643ca8e234d1e,7a98bf5a135c44f8b3eabff357cec9c1,7cc657ffcbcd4d68816c3b5e310a1a7f,1,Teacher-Led,A New Way to Explore Robotics,This year my goal is to use sports equipment to build confidence and curiosity in my students.,"Literacy & Language, Math & Science","Visual Arts, Environmental Science",Grades 3-5,Visitors,$185.37,2014-06-13,Fully Funded,2014-08-02
94fec2b39d23436c9973395654b9273c,6f1b6e6d378346e2ad3aafb0f99226ab,177b5b5b8d264d1f9f173f232976b701,1,Teacher-Led,Hands-On Writing Adventure,Our classroom is full of eager learners who would benefit greatly from art supplies.,"Literacy & Language, Special Needs","Literacy, Performing Arts",Grades 9-12,"Food, Clothing & Hygiene",$350.76,2013-02-08,Expired,
f7acbedec5ec4a53ae949cca3ff3544a,69d415db0bf546c7843499a52485dda6,fb916673c9e74ff486736b8b857394ad,1,Teacher-Led,A New Way to Explore Writing,My students need headphones for reading stations to help them succeed in the classroom this year.,"Special Needs, Health & Sports","Environmental Science, Special Needs",Grades 6-8,Supplies,$198.06,2015-03-29,Fully Funded,2015-04-28
bf53194350404eddab5e4e2fadf8e771,ea819494d9bc436aa7a3ede8db841068,ff8a2a8f6d3444098dd77a7964001ed0,1,Teacher-Led,Growing Minds with Coding,This year my goal is to use headphones for reading stations to build confidence and curiosity in my students.,"Literacy & Language, Music & The Arts","Special Needs, Literacy",Grades 9-12,Visitors,$299.65,2017-08-16,Expired,
2f635da091b049d7b553b53b55ca7037,1360858d49514b02a2b1219cebf91253,befc7b52874f4827a3301283a90ce484,1,Teacher-Led,Building Skills in Coding,Our classroom is full of eager learners who would benefit greatly from a robotics kit.,"Special Needs, Literacy & Language","Literature & Writing, Special Needs",Grades PreK-2,Technology,$772.54,2014-07-10,Expired,
0bb456fef67f42199e53cd1fddcc3ef5,1d2d3490e9d146c485b5353c1cdb7329,f3b2e0aecd2748eaa899fe75791a2e02,1,Teacher-Led,Bringing Sensory Learning to Life,"With a robotics kit, my students will be able to engage more deeply with the material.","Care & Hunger, Literacy & Language",Gym & Fitness,Grades 3-5,Supplies,$457.13,2016-12-28,Live,
bd5d98e3a5c74700b8fcecd3b95a38aa,abae356c46b6413ba3763021bc634919,15c9fec899d0462986992bd5c70f53c6,1,Student-Led,Flexible Seating for Every Student,Many of my students come from low income families and flexible seating options would make a huge difference.,"Literacy & Language, Care & Hunger","Gym & Fitness, Mathematics",Grades 6-8,Art Supplies,$126.88,2017-10-26,Fully Funded,2017-12-05
42eaeef125d8450da2db51add262c236,254ecaf05d7b4bc980f00fdf15249007,5488baeea9de45f8b634cb2b90932441,1,Teacher-Led,Science for Every Student,This year my goal is to use a robotics kit to build confidence and curiosity in my students.,Music & The Arts,Health & Wellness,Grades 6-8,Supplies,$60.79,2014-11-20,Fully Funded,2014-11-24
79c9ae0863a74b5481fcaf4aa8271e42,ac577dd9259141048e94c8ffeb029eb3,91d63d9fae274915bcf497e1659d8498,1,Teacher-Led,Growing Minds with Physical Education,"With new books, my students will be able to engage more deeply with the material.","Health & Sports, Applied Learning",Literacy,Grades 6-8,Technology,$122.78,2013-12-11,Expired,
1d52c3db66914169b1fcc2a38ab75e6e,a286c7468766426ea0b4b5a3fbfc519a,8bf56a06000b48ac978003399c0e827e,1,Teacher-Led,Empowering Learners through Sensory Learning,"With headphones for reading stations, my students will be able to engage more deeply with the material.","Health & Sports, Special Needs",Health & Wellness,Grades 3-5,Books,$390.99,2013-09-09,Live,
934edc2530a9403e9e5a454b57d71612,f29b9c7036e44799a0484797bedff959,35109459aef043ce80df064a162bc5f1,1,Teacher-Led,Bringing Physical Education to Life,This year my goal is to use art supplies to build confidence and curiosity in my students.,"Music & The Arts, Care & Hunger",Gym & Fitness,Grades PreK-2,Trips,$194.37,2016-01-17,Fully Funded,2016-02-04
c9cc174c8af243da8a144d21fc2dc82e,48da885d8d4e472381fb94a0e45a01ef,b619a145376e410ea10e5a992817c825,1,Teacher-Led,Building Skills in History,Our classroom is full of eager learners who would benefit greatly from a robotics kit.,"Special Needs, Care & Hunger","Visual Arts, Performing Arts",Grades PreK-2,Art Supplies,$89.40,2017-09-03,Expired,
fb713b3e05f245ac80b3b43c7c096e0e,947e3e848bdc436195c53dcd2ffe5cdc,aa2c28258c394210b328b697e0ad240c,1,Teacher-Led,Empowering Learners through Physical Education,Many of my students come from low income families and a set of calculators would make a huge difference.,"Applied Learning, Math & Science","Environmental Science, Performing Arts",Grades 6-8,Supplies,$520.42,2015-05-19,Fully Funded,2015-07-17
6c71aae1181544ce94a0ce3082a4aa21,b8f8c15d66744cc09285a0ec8522d79e,79ecb6a8c16742ad83fcd059d7bae3be,1,Teacher-Led,Hands-On Writing Adventure,Many of my students come from low income families and flexible seating options would make a huge difference.,"Math & Science, Health & Sports",Performing Arts,Grades PreK-2,Art Supplies,$970.88,2015-10-02,Fully Funded,2015-10-28
2592b96fdf6f4cc892af282cae415705,2a1f2d17783c4f0f8c36458041af1423,0f8687f4d0b64bd797397acabf56916e,1,Teacher-Led,Growing Minds with Math,This year my goal is to use science kits to build confidence and curiosity in my students.,"Applied Learning, Math & Science",Environmental Science,Grades 3-5,Visitors,$767.39,2015-10-03,Expired,
72e7376c97594891889cd309e50d9c02,52cd5611a63f41ddb655e45baa07188d,9fbf8622abd04211bc01e6370586dee9,1,Teacher-Led,A New Way to Explore Geography,Many of my students come from low income families and a robotics kit would make a huge difference.,"Literacy & Language, Care & Hunger","Mathematics, Applied Sciences",Grades PreK-2,Sports & Exercise Equipment,$253.10,2013-09-04,Fully Funded,2013-09-28
4ea246a6844d47d18dc4809b013be5c7,249f8756444541fe8a2f2f31ed9e5b5e,ef8358fe020d4ad9839ba401755dd47f,1,Teacher-Led,Empowering Learners through Music,This year my goal is to use sports equipment to build confidence and curiosity in my students.,Care & Hunger,"Applied Sciences, Performing Arts",Grades 9-12,Technology,$402.43,2015-09-21,Expired,
0832e182d16142aeac8f6f3f678efb85,d9e7b5e4cb57457689677dad89257f50,f9948fa6face44bcac57d9113d116cf2,1,Teacher-Led,Growing Minds with Music,This year my goal is to use a robotics kit to build confidence and curiosity in my students.,Music & The Arts,Mathematics,Grades 6-8,Books,$658.05,2013-02-25,Fully Funded,2013-04-10
01680ba72ecb4db79a45052971b7bb16,c9282bee83e24918b7f9509a446b818a,91c147b5a66e480a8059e5adbde4178f,1,Teacher-Led,Hands-On Geography Adventure,"With sports equipment, my students will be able to engage more deeply with the material.","Health & Sports, Music & The Arts",Performing Arts,Grades 9-12,Technology,$300.98,2013-08-27,Fully Funded,2013-08-30
5914c1416a0b43968aba179850a36dcd,320fc10337504b03b624754916c4181d,c53a47ddcfdf461ab81525ac6bc684cb,1,Teacher-Led,Coding for Every Student,Our classroom is full of eager learners who would benefit greatly from a robotics kit.,"Care & Hunger, Math & Science","Applied Sciences, Literature & Writing",Grades 6-8,Sports & Exercise Equipment,$357.54,2015-12-26,Expired,
832d933495614eb58cfd93ce252fdc89,2157634be37d486cbb5bc964da488da6,740ffb8cd6dd48ae81d8b53e520d8c2c,1,Professional Development,Bringing History to Life,Our classroom is full of eager learners who would benefit greatly from a robotics kit.,"Applied Learning, Health & Sports",Literacy,Grades 3-5,Art Supplies,$184.29,2016-09-25,Fully Funded,2016-09-28
701513b56dce42de90cb5130b30b316c,acb5841f4e1a4d1ca687bb87fae5eba1,1407e75db3c0485da37bb836bbdffe63,1,Teacher-Led,Growing Minds with Writing,Many of my students come from low income families and art supplies would make a huge difference.,Care & Hunger,Literacy,Grades 6-8,Supplies,$384.45,2016-07-27,Expired,
10eb3faeee364753a6e8cc8fcdd5d04a,2f985c84eb69469ca1fb11ef34c5ae95,86de3b3bb64e4073857acac0db155b15,1,Teacher-Led,Bringing Math to Life,"With headphones for reading stations, my students will be able to engage more deeply with the material.",Applied Learning,"Literature & Writing, Environmental Science",Grades 6-8,Trips,$203.96,2017-04-25,Fully Funded,2017-06-07
c6f2dc52bce543b49558b277aac36b8c,25531207adb440ce93fc3db11f3666a4,88994826c31b45c2934f21a2948812b8,1,Teacher-Led,Building Skills in Robotics,"With sports equipment, my students will be able to engage more deeply with the material.",Special Needs,Performing Arts,Grades 3-5,Supplies,$267.11,2017-11-14,Fully Funded,2017-11-22
ca656379bc7c41aa885ce1b62aa09f0d,a07d53c32ee04ea18156da9b1a6f7513,bc20db6411b9459fb7d3773d2a6a4120,1,Teacher-Led,Growing Minds with Robotics,Many of my students come from low income families and a classroom set of tablets would make a huge difference.,"Music & The Arts, Health & Sports",Special Needs,Grades 3-5,"Food, Clothing & Hygiene",$675.92,2016-03-28,Fully Funded,2016-04-13
99005ac7cd83425e99e28305ec641fa7,2b649b60280547bea1a2a14729fe03c5,19942094e11f492aab46f7d755ca143b,1,Teacher-Led,Growing Minds with Physical Education,This year my goal is to use sports equipment to build confidence and curiosity in my students.,"Music & The Arts, Math & Science","Performing Arts, Mathematics",Grades 3-5,Visitors,$93.95,2015-01-03,Expired,
e1542ede76f147189bc2b62dcba0ce83,2ce5e49f3f3940ada991751a5ae728ca,92d9b87897484408a92ee89fecec5061,1,Teacher-Led,Growing Minds with Robotics,"With sports equipment, my students will be able to engage more deeply with the material.","Math & Science, Special Needs","Gym & Fitness, Health & Wellness",Grades PreK-2,Books,$170.96,2016-08-01,Fully Funded,2016-09-20
86829559e5cd46779e991b1d0dfb7a2c,910188f4be214f3e89782496773d5b11,e3582ed6e8194c499ea58b8b969f19ad,1,Teacher-Led,A New Way to Explore Science,"With sports equipment, my students will be able to engage more deeply with the material.","Math & Science, Health & Sports","Literature & Writing, Performing Arts",Grades 3-5,Instructional Technology,$444.24,2016-12-19,Fully Funded,2017-02-06
e013c9bec780458f980c2ef3d4d2dbf2,72a6b73c9e63494e9b059890b2c1af82,c7e879c3edd44033ae27fe053cb6a5e2,1,Teacher-Led,Growing Minds with Sensory Learning,This year my goal is to use headphones for reading stations to build confidence and curiosity in my students.,Applied Learning,"Special Needs, Literacy",Grades 6-8,Books,$222.84,2016-01-15,Fully Funded,2016-03-09
a00027509d0b45bf80d6045afc8eab15,ece15d257cdf4b0c85020d590bf79ab9,912aff039d054593b9404c576ef40fe4,1,Teacher-Led,A New Way to Explore Sensory Learning,My students need new books to help them succeed in the classroom this year.,"Math & Science, Health & Sports",Performing Arts,Grades 9-12,Sports & Exercise Equipment,$142.12,2015-10-11,Fully Funded,2015-12-05
ae80b2fc16324cfeb3433d679f88568e,317bc97f491a42a2bad4419f6545a43f,4d98fafc801a4d09a093a76d4a0e0df9,1,Teacher-Led,Empowering Learners through Geography,Our classroom is full of eager learners who would benefit greatly from a set of calculators.,"Special Needs, Care & Hunger",Environmental Science,Grades 9-12,Art Supplies,$270.19,2013-10-17,Expired,
8d8d0f714b6f4449a060a121501074a4,30883d9b995b459490bd3a2e1a5955b7,a27158b7fee44a17baf3c518e872223d,1,Student-Led,Bringing Coding to Life,Many of my students come from low income families and science kits would make a huge difference.,Health & Sports,"Special Needs, Literacy",Grades 6-8,Supplies,$868.29,2013-11-09,Fully Funded,2014-01-04
b7c65c3a222046de9b2bafc779d10399,7140cd31815a4c9c9895816bd51ec16b,a9059c7b77b94e9790ff77ec18d2c37a,1,Teacher-Led,Sensory Learning for Every Student,Many of my students come from low income families and headphones for reading stations would make a huge difference.,Care & Hunger,Health & Wellness,Grades 9-12,Art Supplies,$279.22,2018-02-05,Fully Funded,2018-03-01
5953614346074187952a78df675aebbd,e6647d7a0dac49ceb87360f1d266f6ea,8c5d5243d5ae44e8852f2c7833e03e38,1,Teacher-Led,Flexible Seating for Every Student,This year my goal is to use science kits to build confidence and curiosity in my students.,Special Needs,"Applied Sciences, Mathematics",Grades 9-12,Technology,$333.99,2017-12-11,Fully Funded,2017-12-15
55923882eece48d3bca26e7c440d7c3e,ce039dd68034402cbe1ebb8ebda9bc1d,ff49fe7ad3ef48dfaeeffbb42c424efc,1,Teacher-Led,Bringing Science to Life,My students need a robotics kit to help them succeed in the classroom this year.,Special Needs,"Applied Sciences, Environmental Science",Grades 6-8,Supplies,$603.33,2017-06-07,Fully Funded,2017-06-25
27363973013341ad9621b23258c309f8,5bca21c59a394f3a99ca2ac3851a93f3,7867ec432e6b4b22a4ce013b0f5b4049,1,Teacher-Led,Building Skills in Flexible Seating,This year my goal is to use headphones for reading stations to build confidence and curiosity in my students.,Special Needs,Applied Sciences,Grades 3-5,Trips,$197.47,2013-09-06,Fully Funded,2013-10-01
679e9d81aa594207956986c2edbe7e16,e1e83d5ea2b04697a5578e9d6b2b1766,a9e58e045a71441aa1b8251547fbbd59,1,Teacher-Led,Growing Minds with Geography,Our classroom is full of eager learners who would benefit greatly from a classroom set of tablets.,Applied Learning,"Literature & Writing, Visual Arts",Grades 6-8,Sports & Exercise Equipment,$50.00,2017-11-30,Fully Funded,2018-01-05
